system:index,LST_Day_1km,google:max_source_file_timestamp,system:asset_size,system:band_names,system:bands,system:id,system:time_end,system:time_start,system:version,.geo
2017_07_04,14525.43278691675,1.525106034321E12,788229525,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_07_04,1499212800000,1499126400000,1638762890025467,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_07_05,14818.953135671722,1.508826666213E12,795525317,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_07_05,1499299200000,1499212800000,1638762890622759,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_07_06,14893.96892839259,1.508807167909E12,792427337,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_07_06,1499385600000,1499299200000,1638762891245044,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_07_07,14545.157439217759,1.508812660492E12,779853919,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_07_07,1499472000000,1499385600000,1638762891834720,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_07_08,14763.300100856026,1.508824167075E12,778610839,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_07_08,1499558400000,1499472000000,1638762892418232,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_07_09,14595.767070662432,1.509577806595E12,784722653,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_07_09,1499644800000,1499558400000,1638762893044189,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_07_10,14541.709677419354,1.508825909845E12,786089874,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_07_10,1499731200000,1499644800000,1638762893655070,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_07_11,14495.776076777473,1.508825028453E12,782459931,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_07_11,1499817600000,1499731200000,1638762894221856,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_07_12,14625.418681630197,1.508832703523E12,785092432,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_07_12,1499904000000,1499817600000,1638762894817147,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_07_13,14490.238128338326,1.508843487071E12,783261944,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_07_13,1499990400000,1499904000000,1638762895387593,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_07_14,14696.398079849174,1.508832613162E12,805570388,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_07_14,1500076800000,1499990400000,1638762895947076,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_07_15,14660.130591775327,1.508833907867E12,810128622,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_07_15,1500163200000,1500076800000,1638762896516244,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_07_16,14246.962302073633,1.508839410444E12,786166980,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_07_16,1500249600000,1500163200000,1638762897120612,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_07_17,14550.590509390382,1.508812903643E12,799312855,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_07_17,1500336000000,1500249600000,1638762897688552,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_07_18,14695.381498852406,1.508811493211E12,795518245,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_07_18,1500422400000,1500336000000,1638762898258197,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_07_19,14663.976281906484,1.508809666787E12,809052111,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_07_19,1500508800000,1500422400000,1638762898840372,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_07_20,14280.351396535321,1.509571553721E12,820039040,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_07_20,1500595200000,1500508800000,1638762899436856,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_07_21,14596.023646520222,1.508815001242E12,821913463,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_07_21,1500681600000,1500595200000,1638762900111694,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_07_22,14769.101233052877,1.509575360371E12,810314505,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_07_22,1500768000000,1500681600000,1638762901173240,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_07_23,14491.778425291905,1.509579036882E12,806366509,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_07_23,1500854400000,1500768000000,1638762901738107,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_07_24,14757.64222765808,1.50883368927E12,808397195,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_07_24,1500940800000,1500854400000,1638762902283106,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_07_25,14765.245705383477,1.508837694277E12,811698154,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_07_25,1501027200000,1500940800000,1638762902859921,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_07_26,14861.994476161606,1.508847676287E12,827352702,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_07_26,1501113600000,1501027200000,1638762903429864,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_07_27,14556.709544395257,1.508840067705E12,816082885,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_07_27,1501200000000,1501113600000,1638762904011185,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_07_28,14653.418990266318,1.509575364963E12,827182530,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_07_28,1501286400000,1501200000000,1638762905021109,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_07_29,14703.689949204769,1.508835042798E12,827222312,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_07_29,1501372800000,1501286400000,1638762905591469,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_07_30,14696.712144138783,1.508839356731E12,831150978,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_07_30,1501459200000,1501372800000,1638762906218626,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_07_31,14828.235786550942,1.508819548649E12,794582654,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_07_31,1501545600000,1501459200000,1638762907131981,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_08_01,14906.74483697456,1.508828395139E12,798603583,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_08_01,1501632000000,1501545600000,1638762907667712,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_08_02,15090.65465521323,1.508814728484E12,804109988,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_08_02,1501718400000,1501632000000,1638762908258726,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_08_03,15118.262438975456,1.508827068172E12,809099056,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_08_03,1501804800000,1501718400000,1638762908834384,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_08_04,15021.07275642119,1.508838364078E12,811484644,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_08_04,1501891200000,1501804800000,1638762909267297,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_08_05,14866.675253328867,1.633046783E12,802105802,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_08_05,1501977600000,1501891200000,1633125873543838,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_08_06,14917.770923570142,1.503521807E12,680099653,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_08_06,1502064000000,1501977600000,1638762910731609,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_08_07,14952.879072807713,1.525106041328E12,798747772,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_08_07,1502150400000,1502064000000,1638762911270123,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_08_08,14903.558297481306,1.525106041475E12,800221899,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_08_08,1502236800000,1502150400000,1638762911884616,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_08_09,15045.842978534227,1.633046766E12,799978536,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_08_09,1502323200000,1502236800000,1633126760284691,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_08_10,15010.585500242469,1.525106045173E12,775572158,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_08_10,1502409600000,1502323200000,1638762912733685,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_08_11,14725.117108628352,1.633046747E12,773506442,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_08_11,1502496000000,1502409600000,1633127553420325,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_08_12,14684.803584902189,1.508817176266E12,787362702,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_08_12,1502582400000,1502496000000,1638762913618248,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_08_13,13732.961809635723,1.50883740717E12,785219647,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_08_13,1502668800000,1502582400000,1638762914171223,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_08_14,14226.413890963406,1.508809628489E12,778140503,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_08_14,1502755200000,1502668800000,1638762914735370,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_08_15,14506.066930131226,1.508828293698E12,775620609,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_08_15,1502841600000,1502755200000,1638762915316138,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_08_16,14647.53146321706,1.508818191664E12,781324288,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_08_16,1502928000000,1502841600000,1638762915900695,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_08_17,14473.371318150777,1.508828827605E12,775939766,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_08_17,1503014400000,1502928000000,1638762916488194,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_08_18,14611.056570175439,1.508817013277E12,780441544,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_08_18,1503100800000,1503014400000,1638762917050280,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_08_19,14343.040609969396,1.508825159981E12,790847170,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_08_19,1503187200000,1503100800000,1638762917638087,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_08_20,14067.671200932762,1.508831337003E12,790673442,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_08_20,1503273600000,1503187200000,1638762918196007,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_08_21,14761.51188842594,1.633044719E12,773765715,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_08_21,1503360000000,1503273600000,1633124421779037,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_08_22,14852.9955862023,1.633044698E12,791005888,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_08_22,1503446400000,1503360000000,1633127131194456,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_08_23,14764.828889021293,1.509570983942E12,770739965,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_08_23,1503532800000,1503446400000,1638762919167931,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_08_24,14241.727272727272,1.509571083072E12,783380674,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_08_24,1503619200000,1503532800000,1638762919746112,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_08_25,14563.468019073114,1.633044675E12,783133507,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_08_25,1503705600000,1503619200000,1633126903295377,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_08_26,14757.469351781023,1.509570834504E12,794625717,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_08_26,1503792000000,1503705600000,1638762920529995,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_08_27,14927.00330072108,1.509570825501E12,799363882,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_08_27,1503878400000,1503792000000,1638762921113348,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_08_28,15060.941430804536,1.509574906981E12,801627761,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_08_28,1503964800000,1503878400000,1638762921711889,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_08_29,15002.370109255467,1.633042972E12,809750232,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_08_29,1504051200000,1503964800000,1633126566510822,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_08_30,14522.455310199788,1.508810754454E12,808829668,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_08_30,1504137600000,1504051200000,1638762922511218,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_08_31,14512.052166763906,1.508836537402E12,816116783,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_08_31,1504224000000,1504137600000,1638762923121641,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_09_01,14852.635646648281,1.508825170589E12,816042892,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_09_01,1504310400000,1504224000000,1638762923740089,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_09_02,14985.053176691414,1.508823667669E12,799745083,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_09_02,1504396800000,1504310400000,1638762924306726,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_09_03,14833.546965996618,1.508839009661E12,816231693,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_09_03,1504483200000,1504396800000,1638762924877820,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_09_04,14922.588069623016,1.508821941229E12,808789846,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_09_04,1504569600000,1504483200000,1638762926224787,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_09_05,15133.62526323567,1.50881684774E12,796347580,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_09_05,1504656000000,1504569600000,1638762926818757,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_09_06,14934.628642540918,1.508840845401E12,790467817,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_09_06,1504742400000,1504656000000,1638762927335499,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_09_07,,1.508845758013E12,799041851,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_09_07,1504828800000,1504742400000,1638762927900546,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_09_08,14395.957250783124,1.508834422568E12,785138216,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_09_08,1504915200000,1504828800000,1638762928473780,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_09_09,,1.508824246142E12,790813606,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_09_09,1505001600000,1504915200000,1638762929047205,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_09_10,14328.592561754094,1.508808036609E12,797663001,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_09_10,1505088000000,1505001600000,1638762929620807,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_09_11,14772.920935533337,1.508831647029E12,808000911,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_09_11,1505174400000,1505088000000,1638762930181507,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_09_12,14663.623599378629,1.5088325899E12,811817351,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_09_12,1505260800000,1505174400000,1638762931416632,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_09_13,,1.508809601209E12,803807950,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_09_13,1505347200000,1505260800000,1638762931979029,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_09_14,14357.84782191518,1.508841861701E12,812339489,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_09_14,1505433600000,1505347200000,1638762932539633,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_09_15,14528.825513884038,1.508813694739E12,816681236,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_09_15,1505520000000,1505433600000,1638762933107555,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_09_16,,1.525106016145E12,819078298,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_09_16,1505606400000,1505520000000,1638762933779674,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_09_17,,1.508840152951E12,801299562,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_09_17,1505692800000,1505606400000,1638762934351242,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_09_18,,1.525106048748E12,811295287,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_09_18,1505779200000,1505692800000,1638762934903804,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_09_19,,1.508844460423E12,813826930,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_09_19,1505865600000,1505779200000,1638762935472001,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_09_20,,1.508835618525E12,811873867,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_09_20,1505952000000,1505865600000,1638762936011012,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_09_21,,1.508820080714E12,800183783,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_09_21,1506038400000,1505952000000,1638762936568315,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_09_22,14181.940356471256,1.525106047437E12,765103778,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_09_22,1506124800000,1506038400000,1638762937118605,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_09_23,14217.204808082533,1.508840733796E12,762376315,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2017_09_23,1506211200000,1506124800000,1638762937700427,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
